"Zone","Counties","Cities","URL","Sex","Cancer","PopTot","AAIR","LCI","UCI","White_PopTot","White_AAIR","White_LCI","White_UCI","Black_PopTot","Black_AAIR","Black_LCI","Black_UCI","Hispanic_PopTot","Hispanic_AAIR","Hispanic_LCI","Hispanic_UCI","Asian_PopTot","Asian_AAIR","Asian_LCI","Asian_UCI","QNSES","PopAll","PerRural","PerUninsured","PerForeignBorn","PerWhite","PerBlack","PerAsian","PerHispanic","PerAsian"
"B0392","Shasta, Trinity","Redding, Junction City, Mad River, Lakehead, Burney, Hayfork, Lewiston, Shasta, Douglas City, Palo Cedro, Bella Vista, Burnt Ranch, Hat Creek, Trinity Village, Coffee Creek, Shingletown, Ruth, Weaverville, Montgomery Creek, Trinity Center, French Gulch, Millville, Keswick, Hyampom, Big Bend","https://www.example.com?address=B0392","Both","Thyroid",342545,11.7,8.0,16.7,291830,12.8,8.6,18.6,"","","","",24240,"","","","","","","",2,68509,88.9,17.1,4.2,84.7,0.6,1.7,6.9,1.7
"B0392","Shasta, Trinity","Redding, Junction City, Mad River, Lakehead, Burney, Hayfork, Lewiston, Shasta, Douglas City, Palo Cedro, Bella Vista, Burnt Ranch, Hat Creek, Trinity Village, Coffee Creek, Shingletown, Ruth, Weaverville, Montgomery Creek, Trinity Center, French Gulch, Millville, Keswick, Hyampom, Big Bend","https://www.example.com?address=B0392","Both","Liver",342545,6.6,4.6,9.8,291830,5.6,3.7,8.9,"","","","",24240,"","","","","","","",2,68509,88.9,17.1,4.2,84.7,0.6,1.7,6.9,1.7
"B0392","Shasta, Trinity","Redding, Junction City, Mad River, Lakehead, Burney, Hayfork, Lewiston, Shasta, Douglas City, Palo Cedro, Bella Vista, Burnt Ranch, Hat Creek, Trinity Village, Coffee Creek, Shingletown, Ruth, Weaverville, Montgomery Creek, Trinity Center, French Gulch, Millville, Keswick, Hyampom, Big Bend","https://www.example.com?address=B0392","Both","Pancreas",342545,12.3,9.4,16.4,291830,12.0,8.9,16.4,"","","","",24240,"","","","","","","",2,68509,88.9,17.1,4.2,84.7,0.6,1.7,6.9,1.7
"Statewide","","","https://www.example.com","Male","AllSite",92590000,473.3,471.8,474.8,37230000,501.5,499.4,503.5,5344470,559.6,552.3,566.8,35400000,418.4,415.0,421.7,11610000,368.8,365.1,372.5,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","AllSite",93680000,418.3,417.0,419.6,37550000,448.6,446.7,450.5,5474550,449.1,443.5,454.7,34670000,376.7,374.0,379.3,12900000,366.9,363.7,370.1,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Prostate",92590000,107.6,106.9,108.3,37230000,105.3,104.4,106.2,5344470,175.8,171.9,179.7,35400000,103.0,101.3,104.7,11610000,65.4,63.8,66.9,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Breast",93680000,131.8,131.0,132.5,37550000,144.3,143.3,145.4,5474550,144.1,141.0,147.3,34670000,107.8,106.4,109.1,12900000,121.3,119.5,123.1,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Lung",92590000,53.9,53.4,54.5,37230000,57.2,56.5,57.9,5344470,77.2,74.4,80.1,35400000,36.7,35.7,37.8,11610000,58.5,57.0,60.0,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Lung",93680000,42.5,42.1,42.9,37550000,49.8,49.3,50.4,5474550,54.5,52.5,56.5,34670000,25.2,24.5,26.0,12900000,34.3,33.3,35.3,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","CRC",92590000,45.1,44.6,45.5,37230000,43.1,42.5,43.7,5344470,56.5,54.2,58.8,35400000,47.1,46.0,48.3,11610000,48.8,47.5,50.2,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","CRC",93680000,34.3,33.9,34.6,37550000,33.7,33.2,34.2,5474550,45.0,43.3,46.9,34670000,33.3,32.5,34.1,12900000,34.4,33.5,35.4,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Mela",92590000,33.5,33.1,33.9,37230000,50.7,50.1,51.4,5344470,1.7,1.3,2.2,35400000,6.0,5.6,6.5,11610000,1.7,1.5,2.0,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Mela",93680000,18.1,17.8,18.4,37550000,29.1,28.6,29.6,5474550,0.9,0.7,1.2,34670000,5.6,5.3,5.9,12900000,1.5,1.3,1.7,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Uterine",93680000,28.2,27.8,28.5,37550000,28.2,27.7,28.6,5474550,31.3,29.9,32.8,34670000,27.5,26.9,28.2,12900000,25.4,24.6,26.3,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Lymph",92590000,25.0,24.6,25.3,37230000,26.5,26.0,27.0,5344470,20.0,18.6,21.4,35400000,24.2,23.4,25.0,11610000,21.4,20.5,22.3,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Lymph",93680000,16.6,16.4,16.9,37550000,16.8,16.5,17.2,5474550,14.3,13.3,15.4,34670000,18.2,17.6,18.8,12900000,14.3,13.7,15.0,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Urinary",92590000,17.9,17.6,18.2,37230000,21.4,21.0,21.8,5344470,16.1,14.8,17.5,35400000,11.7,11.1,12.3,11610000,10.7,10.0,11.4,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Urinary",93680000,4.2,4.1,4.4,37550000,4.9,4.7,5.1,5474550,5.1,4.5,5.8,34670000,3.2,2.9,3.4,12900000,2.7,2.4,3.0,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Kidney",92590000,22.2,21.9,22.5,37230000,22.0,21.6,22.5,5344470,28.1,26.5,29.7,35400000,26.8,26.0,27.6,11610000,14.7,14.0,15.4,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Kidney",93680000,10.7,10.4,10.9,37550000,9.8,9.5,10.1,5474550,14.1,13.1,15.1,34670000,14.5,14.0,15.0,12900000,6.6,6.2,7.1,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Thyroid",92590000,7.1,6.9,7.2,37230000,7.9,7.6,8.2,5344470,4.5,3.9,5.2,35400000,6.0,5.7,6.4,11610000,8.3,7.8,8.9,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Thyroid",93680000,20.5,20.2,20.8,37550000,21.2,20.7,21.6,5474550,12.3,11.4,13.2,34670000,21.2,20.6,21.7,12900000,23.8,23.0,24.7,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Liver",92590000,16.5,16.2,16.8,37230000,11.5,11.2,11.8,5344470,22.0,20.7,23.4,35400000,24.4,23.6,25.2,11610000,25.7,24.7,26.7,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Liver",93680000,5.9,5.8,6.1,37550000,4.0,3.8,4.1,5474550,6.8,6.1,7.5,34670000,9.7,9.2,10.1,12900000,9.2,8.7,9.8,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Male","Pancreas",92590000,14.9,14.6,15.1,37230000,15.2,14.9,15.6,5344470,19.3,17.9,20.7,35400000,14.3,13.7,15.0,11610000,13.4,12.7,14.2,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Female","Pancreas",93680000,11.5,11.2,11.7,37550000,11.0,10.8,11.3,5474550,15.5,14.5,16.6,34670000,12.6,12.1,13.1,12900000,11.3,10.8,11.9,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","AllSite",186300000,439.0,438.0,440.0,74780000,468.6,467.3,470.0,10820000,493.9,489.5,498.3,70070000,389.9,387.9,391.9,24520000,364.8,362.4,367.2,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Lung",186300000,47.3,47.0,47.6,74780000,52.9,52.4,53.3,10820000,63.7,62.1,65.3,70070000,29.9,29.3,30.5,24520000,44.4,43.6,45.3,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","CRC",186300000,39.2,38.9,39.5,74780000,38.1,37.7,38.5,10820000,50.0,48.6,51.4,70070000,39.3,38.7,40.0,24520000,40.7,39.9,41.5,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Mela",186300000,24.7,24.5,24.9,74780000,38.5,38.1,38.9,10820000,1.2,1.0,1.5,70070000,5.7,5.4,5.9,24520000,1.6,1.4,1.7,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Lymph",186300000,20.3,20.1,20.6,74780000,21.2,21.0,21.5,10820000,16.9,16.1,17.7,70070000,20.8,20.3,21.3,24520000,17.4,16.9,17.9,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Urinary",186300000,10.1,10.0,10.3,74780000,12.1,11.9,12.3,10820000,9.6,9.0,10.3,70070000,6.7,6.4,7.0,24520000,6.0,5.7,6.4,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Kidney",186300000,15.9,15.8,16.1,74780000,15.5,15.3,15.8,10820000,20.4,19.5,21.3,70070000,20.0,19.5,20.4,24520000,10.2,9.8,10.6,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Thyroid",186300000,13.8,13.7,14.0,74780000,14.4,14.2,14.7,10820000,8.5,8.0,9.1,70070000,13.7,13.4,14.1,24520000,16.7,16.2,17.2,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Liver",186300000,10.8,10.7,11.0,74780000,7.5,7.4,7.7,10820000,13.6,12.9,14.3,70070000,16.3,15.9,16.8,24520000,16.5,16.0,17.0,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
"Statewide","","","https://www.example.com","Both","Pancreas",186300000,13.0,12.8,13.2,74780000,13.0,12.7,13.2,10820000,17.1,16.3,18.0,70070000,13.4,13.0,13.8,24520000,12.3,11.8,12.7,"",29390200,6.3,17.8,27.1,40.1,5.8,13.4,37.6,13.4
